cve_id,AV_response,AC_response,PR_response,UI_response,S_response,C_response,I_response,A_response
CVE-2025-32155,AV:L,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32156,AV:L,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32157,AV:L,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32159,AV:L,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32161,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32162,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32163,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32165,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32166,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32167,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32168,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32169,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32170,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32171,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32172,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32173,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32174,AV:N,AC:L,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32175,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32176,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32177,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32178,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32179,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32181,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32182,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32183,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32184,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32185,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32186,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32187,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32188,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32189,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32190,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32191,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32192,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32193,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32194,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32195,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32196,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32197,AV:N,AC:H,PR:H,UI:R,S:U,C:H,I:H,A:H
CVE-2025-32200,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32201,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32203,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32204,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32207,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32217,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32218,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32219,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32220,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32224,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32225,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32226,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32229,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32231,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32232,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32233,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32234,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32235,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32237,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32238,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32239,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32241,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32246,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32247,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32248,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32249,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32250,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32251,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32252,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32253,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32254,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32255,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32256,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32257,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32258,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32261,AV:N,AC:H,PR:L,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32262,AV:N,AC:H,PR:H,UI:R,S:U,C:H,I:H,A:H
CVE-2025-32263,AV:N,AC:H,PR:H,UI:R,S:U,C:H,I:H,A:H
CVE-2025-32264,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32265,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32266,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:L
CVE-2025-32267,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32268,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32269,AV:N,AC:H,PR:H,UI:R,S:U,C:H,I:H,A:H
CVE-2025-32270,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:L
CVE-2025-32271,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32272,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32273,AV:N,AC:H,PR:H,UI:R,S:U,C:H,I:H,A:H
CVE-2025-32274,AV:N,AC:H,PR:H,UI:N,S:U,C:H,I:H,A:H
CVE-2025-32276,AV:N,AC:H,PR:H,UI:R,S:U,C:H,I:H,A:H
CVE-2025-32277,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32278,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32280,AV:N,AC:L,PR:H,UI:R,S:C,C:H,I:H,A:H
