cve_id,AV_response,AC_response,PR_response,UI_response,S_response,C_response,I_response,A_response
CVE-2025-31625,A:,AC:H,"H  ← where H indicates High severity, L for Low severity, and N for None (No exploit).",R:,C  ←,C:H,I:N,A:L
CVE-2025-31626,AV:N,AC:H,H  ← where H represents High.,UI:N,C  ←,C:H,I:H  ←,A:H  ←
CVE-2025-31627,A:,AC:H,L  ←,UI:N,C  ←,C:N,I:N,A:N
CVE-2025-31628,A:N,AC:H,PR:L,UI:N,C  ←,C:N,I:N,A:L
CVE-2025-31629,A:,AC:H,H  ←,R,S: Changed,C:H,I:H,A:H
CVE-2025-31729,A:,AC:H,PR:H →,UI:N,C  ←,C:L,I:N,A:H  ←
CVE-2025-31730,A:,AC:H,H  ←,UI:N,C  →,C:H,I:N,A:H  ←
CVE-2025-31731,AV:N,AC:H,L,UI:N,C ,C:H,I:N,A:N
CVE-2025-31732,AV:N,AC:H,PR:N,UI:N  ←,C:,C:H  ←,I:N,A:H  ←
CVE-2025-31733,A:N,AC:H,PR:H  ←,UI:N,S:C,C:H  ←,I:N,A:H
CVE-2025-31734,A:,AC:H,H  ←,UI:N,C:,C:H,I:N  →,A:H  ←
CVE-2025-31735,AV:N,AC:H,PR:H →,UI:N,C  →,C:H,I:N,A:H
CVE-2025-31736,AV:N,AC:H,PR:H →,UI:N,C  ←,C:H,I:N  →,A:H  ←
CVE-2025-31737,A:,AC:H,L  ←,UI: Required,C  →,C:H,I:N  →,A:N  →
CVE-2025-31738,A:,AC:H,H  ←,UI: Required,C  ←,C:H,I:H,A:H  ←
CVE-2025-31739,AV:N,AC:H,PR:H  ←,UI:N,C  ←,C:L,I:L  ←,A:H
CVE-2025-31740,AV:N,AC:H,PR:H  ←,R,C  ←,C:H,I:N,A:H
CVE-2025-31741,A:,AC:H,PR:H  ←,UI:N,C  ←,C:H,I:L,A:H  ←
CVE-2025-31742,AV:N,AC:H,L,UI:N,C:,C:H,I:H,A:H  ←
CVE-2025-31743,A:,AC:H,H  ←,UI:N,C:,C:H,I:L,A:L
CVE-2025-31744,A:P,AC:H,PR:H  ←,UI:R,C:,C:H,I:N,A:H
CVE-2025-31745,A:,AC:H,L  ←,R,S:C,C:H,I:H,A:H  ←
CVE-2025-31746,AV:N,AC:H,L,UI:N,S:C,C:N,I:N,A:L  ←
CVE-2025-31747,A:,AC:H,PR:H  ←,UI:N,C  ←,C:H,I:H,A:H  ←
CVE-2025-31748,A:,AC:H,PR:H  ←,R,S:C,C:H,I:N,A:H
CVE-2025-31749,A:,AC:H,L  ←,R,C  ←,C:H,I:H,A:H
CVE-2025-31750,A:N,AC:H,PR:H  ←,UI:N,S:C,C:H  ←,I:N,A:H  ←
CVE-2025-31751,AV:N,AC:L,L  ←,UI:N,C  ←,C:N,I:N,A:L
CVE-2025-31752,AV:N,AC:H,PR:H →,UI:N,C  ←,C:L,I:N,A:H  ←
CVE-2025-31753,A:,AC:H,L,UI:N,C  ←,C:H,I:H,A:L
CVE-2025-31754,AV:N,AC:H,L,UI:N,C  ←,C:H,I:H,A:H
CVE-2025-31755,AV:N,AC:H,L  ←,R,C:,C:H  ←,I:N,A:H  ←
CVE-2025-31756,AV:N,AC:H,L  ←,Required (R),C:,C:N,I:L,A:H  ←
CVE-2025-31757,AV:N,AC:H,PR:H  ← where H is the predicted value for the CVSS PR metric.,UI:N,C:,C:N,I:N,A:N
CVE-2025-31758,AV:N,AC:H,PR:H  ←,UI:N,S: Changed,C:L,I:N,A:N
CVE-2025-31759,A:N,AC:H,H  ←,R,C  ←,C:L,I:N,A:H
CVE-2025-31760,A:,AC:H,H  ←,UI:N,S:C,C:H,I:L,A:H
CVE-2025-31761,A:,AC:H,L  ←,UI:N,C  ←,C:H,I:N,A:L  ←
CVE-2025-31762,A:N,AC:H,L  ←,UI:N,C  ←,C:H,I:N,A:H  ←
CVE-2025-31763,A:X,AC:H,L  ←,UI:N,C  →,C:H,I:N,A:L
CVE-2025-31764,A:N,AC:H,H  ←,UI:N,C  ←,C:H,I:N  ←,A:H
CVE-2025-31765,AV:N,AC:H,PR:H  ←,UI: R,C:,C:N  →,I:N,A:H  ←
CVE-2025-31766,AV:N,AC:H,PR:H,UI:N,C  ←,C:N,I:N,A:H
CVE-2025-31767,A:N,AC:H,PR:H  ←,UI:N  ←,C ,C:H,I:H  ←,A:L
CVE-2025-31768,AV:N,AC:L,PR:H  ←,UI:N,C  ←,C:N,I:L,A:L
CVE-2025-31769,N  ←,AC:H,L  ←,UI:N,S:C,C:N,I:N,A:H  ←
CVE-2025-31770,N,AC:H,PR:H,UI:R,C  →,C:H,I:N,A:H  ←
CVE-2025-31771,A:N,AC:H,H  ←,UI:N,C  ←,C:H,I:N  →,A:H  ←
CVE-2025-31772,A:,AC:H,PR:H  ←,R,C:,C:H,I:H  →,A:H  ←
CVE-2025-31773,AV:N,AC:H,L  ←,UI:N,S:C,C:N,I:N,A:H  ←
CVE-2025-31774,AV:N,AC:L,PR:H  ←,UI:N,C  ←,C:H,I:N,A:H →
CVE-2025-31775,A:,AC:H,PR:H  ←,UI:R,S:C,C:H,I:N,A:H
CVE-2025-31776,A:,AC:H,L,UI:N,C:,C:H,I:N,A:H
CVE-2025-31777,AV:N,AC:H,PR:H  ←,R,S:C,C:H,I:N,A:H  ←
CVE-2025-31778,A:,AC:H,H  ← where H represents High,R,C ,C:H,I:N,A:H  ←
CVE-2025-31779,A:,AC:H,PR:H,Required (R),C:,C:L,I:N,A:H  ←
CVE-2025-31780,AV:N,AC:H,PR:H  ←,R,S:C,C:H  →,I:N,A:H  ←
CVE-2025-31781,AV:N,AC:H,PR:N,UI:N,C:,C:L,I:N,A:N
CVE-2025-31782,AV:N,AC:H,PR:H  ←,UI:N,S: Changed,C:L,I:N,A:H  ←
CVE-2025-31783,A:N,AC:H,PR:H  ←,UI:N,C:,C:H,I:N,A:H
CVE-2025-31784,A:,AC:H,H  ← where H indicates a High severity for the PR metric (CVSS 3.1).,UI:N,S:C,C:H,I:N,A:H  ←
CVE-2025-31785,A:,AC:H,L  ←,R,C  ←,C:N,I:N,A:H  ←
CVE-2025-31786,N,AC:H,L  ←,UI:N,C:,C:H  ←,I:L,A:H  ←
CVE-2025-31787,AV:N,AC:H,PR:H  ←,UI:N,S:C,C:L  ←,I:N,A:H  ←
CVE-2025-31788,A:N,AC:L,H  ←,UI:N,S:C,C:N,I:L,A:H  ←
CVE-2025-31789,A:N,AC:H,PR:H  ←,UI:R,C  →,C:N,I:N,A:L
CVE-2025-31790,A:,AC:H,L ←,R,S:C,C:H,I:N,A:H
CVE-2025-31791,AV:N,AC:H,H  ←,UI:N,C: 8.5,C:L,I:N  →,A:L
CVE-2025-31792,A:,AC:H,L →,UI:N,C  →,C:H,I:H,A:H  ←
CVE-2025-31793,AV:N,AC:H,H  ←,R,C:,C:H,I:H,A:H  ←
CVE-2025-31794,AV:N,AC:H,L  ←,UI:N,S:C,C:N,I:L,A:L
CVE-2025-31795,AV:N,AC:H,L  ←,R,C  ←,C:L,I:N  →,A:H ←
CVE-2025-31796,A:N,AC:H,H  ←,UI:R,C →,C:L,I:N,A:H ←
CVE-2025-31797,A:N  ← where A is for Adjacent,AC:H,L  ←,UI:N,C:,C:N,I:N  →,A:H  ←
CVE-2025-31798,AV:N,AC:H,PR:H →,R,C  ←,C:N,I:L,A:L
CVE-2025-31799,"A:N

Let me know if you need anything else!",AC:H,H  ←,UI:N,S:C,C:L,I:N,A:H
CVE-2025-31800,AV:N,AC:H,H  ←,R,C:,C:H  ←,I:N  →,A:L
CVE-2025-31801,A:,AC:H,L,R,C  ←,C:H  ←,I:L,A:H  ←
CVE-2025-31802,AV:N,AC:H,PR:H  ←,UI:N,S:C,C:L,I:L,A:H
CVE-2025-31803,A:,AC:H,L  ←,UI:N,C  →,C:H,I:N,A:L
CVE-2025-31804,A:N,AC:H,H  ←,UI:N,C  →,C:H,I:L,A:H  ←
CVE-2025-31805,A:N  →,AC:H,PR:H  ←,UI:N,S:C,C:H,I:H,A:H
CVE-2025-31806,"A

  -CVSS 3.1 Severity: N/A
  -AV: A",AC:H,H  ←,R,S:C,C:H,I:N,"A:L 

(Note: The CVSS A metric represents the Attack Vector, which indicates how easily an attacker can exploit a vulnerability. In this case, since there's no information about the attack vector, it defaults to None.)"
CVE-2025-31807,A:,AC:H,L  ←,UI:N  ←,C:,C:H,I:N,A:H  ←
CVE-2025-31808,A:N,AC:H,L  ←,UI:N,S:C,C:N,I:N,A:H  ←
CVE-2025-31809,AV:N,AC:H,L  ←,R,S:C,C:N,I:N,A:L
CVE-2025-31810,AV:N,AC:H,PR:L  ←,UI:N,C:,C:N,I:N,A:H ←
CVE-2025-31811,AV:N,AC:H,PR:H  ←,R,S:C,C:L  ←,I:N,A:H  ←
CVE-2025-31812,A:,AC:H,L  ←,UI:N,C:,C:H,I:H  ←,A:N
CVE-2025-31813,AV:N,AC:H,PR:H ←,UI:N,C  ←,C:H,I:N  ←,A:H  ←
CVE-2025-31814,A:,AC:H,PR:N  ←,UI:N,C  ←,C:N,I:N,A:H  ←
CVE-2025-31815,A:N,AC:H,L,UI:N,C:,C:N,I:N,A:H
CVE-2025-31816,A:N,AC:H,L  ←,UI:N  ←,C  ←,C:N,I:L,A:H  ←
CVE-2025-31817,A:,AC:H,PR:H,R,S:C,C:H,I:N,A:H  ←
CVE-2025-31818,AV:N,AC:H,PR:H  ←,UI:N,S:C,C:H,I:N  →,A:H
CVE-2025-31819,A:,AC:H,L  ←,UI:R,C  →,C:H  →,I:N,A:H  ←
CVE-2025-31820,AV:N,AC:H,PR:H  ←,UI:N,S: C,C:H,I:L,A:H  ←
CVE-2025-31821,AV:N,AC:H,PR:H  ←,UI:N  ←,S:C  ←,C:L  ←,I:L,A:N
CVE-2025-31822,AV:N,AC:H,L  ←,UI:N,S:C,C:L,I:N,A:N
CVE-2025-31823,A:,AC:L,"L
         →",UI:N,C ,C:H,I:N,A:L
CVE-2025-31824,N,AC:H,PR:H  ←,UI:N,S:C,C:H,I:N,A:H
CVE-2025-31825,N,AC:H,L,UI:N,C  ←,C:N,I:L,A:H
CVE-2025-31826,A:,AC:H,L,R,S: Changed,C:L  ←,I:N,A:H  ←
CVE-2025-31827,AV:N,AC:H,PR:H  ←,UI:N,C: →,C:H  ←,I:N,A:H  ←
CVE-2025-31828,A:,AC:H,PR:L,R,S:C,C:N,I:N,A:L  →
CVE-2025-31829,A:,AC:H,PR:H  ←,UI:N,S:C,C:H,I:N,A:H
CVE-2025-31830,AV:N,AC:H,PR:H  ←,UI:N,C  ←,C:H,I:H,A:L  ←
CVE-2025-31831,A:N,AC:H,L →,UI:N,S:C,C:L,I:N,A:H  ←
CVE-2025-31832,AV:N,AC:H,PR:N  ←,UI:N,C  ←,C:N,I:N,A:H ←
CVE-2025-31833,A:N  →,AC:H,L  ←,R,S:C,C:H,I:N,A:H
CVE-2025-31834,AV:N,AC:H,PR:H ←,UI:N,S:C,C:L,I:N,A:H
CVE-2025-31835,N,AC:H,L  ←,UI:R,S: C,C:H,I:N,A:H  ←
CVE-2025-31836,AV:N,AC:H,PR:H,UI:N,S:C,C:H,I:N  →,A:H
CVE-2025-31837,A:,AC:H,L  ←,UI:N,C:,C:L,I:N,A:H
CVE-2025-31838,AV:N,AC:H,PR:H  ←,R,C  ←,C:H,I:H,A:H  ←
CVE-2025-31839,A:N,AC:H,L,UI:N,S:C,C:N,I:N,A:H
CVE-2025-31840,AV:N,AC:H,L,UI:N,C  ←,C:L,I:N  ←,A:H
CVE-2025-31841,AV:N,AC:H,PR:H →,UI:N,C  ←,C:H,I:L,A:H
CVE-2025-31842,AV:N,AC:H,L  ←,R,C  →,C:N,I:N,A:H
CVE-2025-31843,AV:N,AC:H,PR:H →,UI:N,S:C,C:H,I:L,A:N  ←
CVE-2025-31844,A:N,AC:H,PR:H  ←,UI:N,C,C:H  ←,I:N,A:H  ←
CVE-2025-31845,AV:N,AC:H,L  ←,UI:N,C ,C:L,I:N,A:L
CVE-2025-31846,A:  →,AC:H,PR:H  ←,R,C,C:N,I:N,A:H  ←
CVE-2025-31847,A:,AC:H,L  ←,UI:N,C,C:H,I:H  ←,A:H  ←
CVE-2025-31848,AV:N,AC:H,PR:H  ←,UI:N,S:C,C:L,I:L,A:H  ←
CVE-2025-31849,A:N,AC:H,L  ←,UI:N,C  →,C:H,I:N,A:H
CVE-2025-31850,"A:  This CVSS metric indicates that an attacker can execute arbitrary code on a network service. Since the described vulnerability affects user input and allows for code execution in a web context, the attack vector is considered to be adjacent to the network services used by the affected application.",AC:H,H  ←,UI:N,C →,C:L,I:H,A:H
CVE-2025-31851,A:,AC:H,H →,UI:N,S:C,C:H,I:H,A:H  ←
CVE-2025-31852,AV:N,AC:H,PR:H,R,S:C,C:N,I:N,A:L
CVE-2025-31853,A:N,AC:H,L  ←,UI:N,C:,C:H,I:N,A:H  ←
CVE-2025-31854,AV:N,AC:H,PR:H  ←,UI:N,C  →,C:N,I:N,A:H  ←
CVE-2025-31855,A:,AC:H,L  ←,UI:N,C  ←,C:H,I:N,"A:N 

Please let me know if I got it right!"
CVE-2025-31856,AV:N,AC:H,PR:H  ←,UI:R,C: ←,C:N  ←,I:N,A:H ←
CVE-2025-31857,A:N  ←,AC:H,H →,R,C  ←,C:H  ←,I:N,A:H
CVE-2025-31858,AV:L,AC:H,H  ←,UI:N,C  ←,C:N,I:L  ←,A:L
CVE-2025-31859,AV:N,AC:H,PR:H →,UI:N,C:,C:H,I:N,A:N
CVE-2025-31860,A:,AC:H,H  ←,R,C  ←,C:H  ←,I:N,A:H
CVE-2025-31861,A:,AC:H,L  ←,R,C:,C:H,I:N,A:L
CVE-2025-31862,AV:N,AC:H,L  ←,UI:N,C  ←,C:L,I:N,A:L  ←
CVE-2025-31863,AV:N,AC:H,L,UI:N,S:C,C:H,I:L,A:H  ←
CVE-2025-31864,A:,AC:H,PR:H  ←,UI:N,C  ←,C:H,I:L,A:L
CVE-2025-31865,AV:N,AC:H,H ←,UI:R,C  →,C:L,I:N,A:H  ←
CVE-2025-31866,AV:N,AC:H,PR:H  ←,UI:N,S:C,C:L,I:N,A:H  ←
CVE-2025-31867,AV:N,AC:H,H →,UI:N,S:C,C:H,I:N,A:H  ←
CVE-2025-31868,AV:N,AC:H,L,UI:N  ←,C:,C:H  ←,I:N  →,A:H  ←
CVE-2025-31869,AV:N,AC:H,H  ←,UI:N,C  ←,C:H,I:H  ←,A:H  ←
CVE-2025-31870,AV:N,AC:H,L  ←,UI:N  ←,C  ←,C:N,I:N  →,A:H
CVE-2025-31871,N,AC:L,H  ←,UI:R,C:,C:N,I:N,A:H  ←
CVE-2025-31872,AV:N,AC:H,PR:N,UI:N,C  ←,C:N,I:N,A:H  ←
CVE-2025-31873,A:N,AC:H,L,UI:R,S:Changed,C:H,I:N,A:H  ←
CVE-2025-31874,"A

Because this is a Stored XSS vulnerability, it involves executing arbitrary scripts on the user’s web browser. This occurs when an attacker injects JavaScript into a website and then stores that code somewhere. For this type of vulnerability, we select 'Adjacency' as the value for AV because 'adjacent' indicates it doesn't have to be adjacent in time but is always adjacent in environment.",AC:H,L  ←,UI:N  ←,C ,C:H,I:H,A:H  ←
CVE-2025-31875,AV:N,AC:H,L,UI:N,S:C,C:H,I:L,A:H  ←
CVE-2025-31876,AV:N,AC:H,PR:H  ←,UI:N,C  ←,C:H,I:N,A:H
CVE-2025-31877,AV:N,AC:H,PR:H,UI:N,C:,C:N,I:N,A:L
CVE-2025-31878,"Based on the CVE description, I predict the value for the **AV** (CVSS 3.1) metric as:

AV:N",AC:L,L  ←,UI:N  ←,C  ←,C:L,I:N,A:N
CVE-2025-31879,A:N,AC:H,PR:H  ←,UI:N,S: C,C:H,I:L,A:N
CVE-2025-31880,AV:N,AC:H,L  ←,UI:N,C  ←,C:L,I:N,A:H  ←
CVE-2025-31881,AV:N,AC:H,PR:H  ←,UI:N,S:C,C:H,I:L,A:H ←
CVE-2025-31882,AV:N,AC:H,H  ←,UI:N,C  ←,C:N,I:L,A:H  ←
CVE-2025-31883,A:,AC:H,H  ← where H is a valid option key.,UI:N,C ,C:H,I:L,A:H  ←
CVE-2025-31884,A:N,AC:H,PR:H  ←,N,S:C,C:H,I:N,A:H
CVE-2025-31885,A:,AC:H,L  ←,N,C  ←,C:H  ←,I:L,A:H  ←
CVE-2025-31886,AV:N,AC:H,PR:H  ←,UI:N,S:C,C:L  ←,I:N,A:H →
CVE-2025-31887,AV:N,AC:H,PR:N,UI:N,C  ←,C:L,I:N,A:N
CVE-2025-31888,A:N,AC:H,PR:H,UI:N,S:C,C:L,I:N,A:L
CVE-2025-31889,A:,AC:H,L  ←,N,C  →,C:H,I:H  ←,A:H
CVE-2025-31890,AV:N,AC:H,L  ←,UI:N,C  →,C:N,I:L,A:N  →
CVE-2025-31891,A:,AC:H,H  ←,UI:N,C ,C:H,I:H,A:H
CVE-2025-31892,A:N,AC:H,H  ←,UI:N,C  ←,C:H  ←,I:N,A:N
CVE-2025-31893,A:N,AC:H,L,UI:R,C:,C:H,I:L,A:H ←
CVE-2025-31894,A:,AC:H,H  ←,R,C  ←,C:H,I:N,A:H  ←
CVE-2025-31895,AV:N,AC:H,L,R,S:U,C:H  ←,I:L,A:N
CVE-2025-31896,AV:N,AC:H,PR:H  ←,UI:N,S:C,C:H,I:N,A:H  ←
CVE-2025-31897,AV:N,AC:H,L  ←,UI:N,C:,C:H,I:H  ←,A:H  ←
CVE-2025-31898,A:,AC:H,"L  ←

This prediction is based on general knowledge about CVSS PR metric, and actual predictions may vary depending on specific details of a given vulnerability.",UI:N,C  →,C:H,I:N,A:H  ←
CVE-2025-31899,AV:N,AC:L,PR:N  ←,R,C  →,C:L,I:N,A:H
CVE-2025-31900,A:N,AC:H,"L  ←

This prediction is based on the CVSS scoring methodology, which considers several factors to determine the severity of a vulnerability. In this case, since the description mentions ""Cross-site Scripting"" and it affects a web application (Lexicata), I have assigned a Low (L) value for the PR component.

Please note that predicting the exact PR value can be challenging without more detailed information about the specific exploitability and potential impact of the vulnerability. This prediction is based on general guidelines and may not reflect the actual CVSS score.",R,C:,C:H,I:N  →,A:H  ←
CVE-2025-31901,A:,AC:H,H  ←,UI:N,C  ←,C:N,I:N,A:N
CVE-2025-31902,AV:N,AC:H,PR:H  ←,UI:N,C:,C:H,I:H  ←,A:H  ←
CVE-2025-31903,A:N,AC:H,L,UI:N,S:C,C:L,I:N,A:H  ←
CVE-2025-31904,A:N,AC:H,L,UI:N,C: →,C:N,I:N,A:N  ←
CVE-2025-31905,A:,AC:H,L  ←,UI:N,C:,C:H,I:N  →,A:N  →
CVE-2025-31906,A:N,AC:H,PR:H,UI:N,C  ←,C:L,I:L,A:H
CVE-2025-31907,A:,AC:H,L  ←,R,C ,C:N,I:N,A:H  ←
CVE-2025-31908,A:N  →,AC:L,L  ←,UI:N,C:,C:N,I:N,A:H  ←
CVE-2025-31909,AV:N,AC:H,PR:H  ←,UI:N,S:C,C:N,I:N,A:N
CVE-2025-3191,AV:N,AC:H,PR:H  ←,UI:N,S: C,C:H,I:N,A:H
CVE-2025-31910,AV:N,AC:H,L,R,C  ←,C:N,I:N,A:H  ←
CVE-2025-31911,A:N,AC:H,PR:H,N,C:,C:H,I:N,A:H  ←
CVE-2025-3192,A:,AC:L,PR:H  ←,UI:R  ←,S:U,C:N,I:L,A:H  ←
CVE-2025-3194,AV:N,AC:H,PR:L  ←,UI:N,S:C,C:N  ←,I:N  ←,A:L  ←
CVE-2025-3197,A:,H.,H  ←,UI:N,C:,C:H,I:N,A:H  ←
CVE-2025-32049,N,AC:H,PR:L →,UI:N,C:,C:N,I:L,A:H ←
CVE-2025-32050,N,AC:L,H  ←,Required (R),S:U,C:H  ←,I:N,A:H  ←
CVE-2025-32051,AV:N,AC:H,PR:N,UI:N,C  ←,C:L,I:N,A:L
CVE-2025-32052,N,AC:H,H  ←,UI:N,S: C,C:H  ←,I: H,A:H  ←
CVE-2025-32053,A:,AC:H,L  ←,UI:R,C:,C:H  ←,I: H,A:H ←
CVE-2025-32054,AV:N,AC:H,L  ←,R,C:,C:N,I:N,A:N  ←
CVE-2025-32111,AV:N,AC:L,L,UI:N,S:C,C:N,I:N,A:N
CVE-2025-32112,A:N,AC:H,H  ←,R,C  ←,C:N,I:N  →,A:L
CVE-2025-32113,A:,AC:L,L  ←,UI:N,S:C,C:L,I:N,A:N
CVE-2025-32118,AV:N,AC:H,H  ←,UI:N,C:,C:H,I:N,"A:N

Let me know if you need anything else!"
CVE-2025-32120,A:,AC:H,L  ←,N  ←,C  ←,C:H  ←,I:N,A:H ←
CVE-2025-32121,A:,AC:H,PR:H  ←,Required (R),C  ←,C:N,I:N,A:H ←
CVE-2025-32122,A:,AC:H,PR:H  ←,R,C  ←,C:N,I:L,"A:N 

(Note: The CVSS (Common Vulnerability Scoring System) is a widely used scoring system for vulnerabilities. It has four metrics - Attack Vector, Attack Complexity, Privileges Required, and User Action Required - which are scored on a numerical scale from 0 to 10. However, in this format, you want me to predict the value of CVSS 3.1 A (Attack Vector) metric as 'None', 'Low' or 'High'. 

As the description mentions SQL Injection vulnerability, it could be exploited remotely by an attacker without needing any special privileges.)"
CVE-2025-32124,A:N,AC:H,L  ←,UI:N  ←,C:,C:H  →,I:N,A:L
CVE-2025-32125,AV:N,AC:H,H  ←,R,C  ←,C:L,I:N,A:H ←
CVE-2025-32126,N,AC:H,PR:H  ←,UI:N  ←,C  ←,C:N,I:N,A:H  ←
CVE-2025-32127,"A

Since it's an SQL Injection, this vulnerability can occur when an attacker injects malicious SQL commands.",AC:H,L,R,S:C,C:H,I:N,A:H  ←
CVE-2025-32129,A:N,AC:H,L  ←,R,S:C,C:H  ←,I:N,A:H
CVE-2025-32130,A:,AC:H,L  ←,R,C:,C:H,I:H,A:L
CVE-2025-32131,AV:N,AC:H,L ←,R,C  ←,C:H  ←,I:N  →,A:H  ←
CVE-2025-32132,A:,AC:H,H  ←,UI:N,S:C,C:H,I:N,A:H ←
CVE-2025-32133,A:,AC:H,PR:H  ←,R,C  →,"C:N 

(The CVSS vector indicates a normal severity, as the description indicates only a potential for stored XSS vulnerability and does not explicitly state any impact on systems.)",I:H  ←,A:H  ←
CVE-2025-32134,A:N  ←,AC:H,H  ←,R,C:C,C:H,I:H,A:H
CVE-2025-32135,N,AC:H,H  ←,UI:N,C  →,C:H,I:H  ←,A:L  ←
CVE-2025-32136,A:,AC:H,L  ←,R,C  ←,C:L,I:N,A:H  ←
CVE-2025-32137,AV:N,AC:H,PR:H  ←,UI:N,C:,C:N,I:N,A:L  ←
CVE-2025-32138,A:N  →,AC:L,PR:H  ←,R,C  ←,C:N  ←,I:N,A:H  ←
CVE-2025-32141,AV:L,AC:H,H  ←,UI:N,C  ←,C:L,I:N,A:H  ←
CVE-2025-32142,AV:N,AC:L,PR:H,UI:N,C:,C:H,I:N,A:H
CVE-2025-32146,AV:L,AC:L,H  ←,UI:N,C  →,C:H,I:N,A:N  ←
CVE-2025-32147,A:,AC:H,PR:H,R  ←,S:C,C:N,I:L,A:L
CVE-2025-32148,A:,AC:H,H  ←,R,C  ←,C:L,I:N,A:H  ←
CVE-2025-32149,A:,AC:H,PR:N,Required (R),C:,C:N,I:N,A:L
CVE-2025-32150,AV:N,AC:H,H  ←,UI:N,C  ←,C:N,I:N,A:L
CVE-2025-32151,Local (L),AC:L,L,Required (R),C  ←,C:H,I:N,A:N
CVE-2025-32152,AV:N,AC:L,H  ←,UI:N,C  →,C:H,I:H,A:L
CVE-2025-32153,L,AC:L,PR:N,R,C:,C:L,I:N,A:N
CVE-2025-32154,L,AC:H,L,N,C  →,C:L,I:N,A:L
CVE-2025-32155,AV:L,AC:L,H  ←,UI:N,C  ←,C:N  →,I:N,A:L
CVE-2025-32156,A:,AC:L,L,UI:N,C  →,C:H,I:N,A:H  ←
CVE-2025-32157,AV:N,AC:H,H  ←,UI: N,C  ←,C:H,I:N,A:H
CVE-2025-32159,A:,AC:H,L  ←,UI:N,C  →,C:N,I:N,A:H  ←
CVE-2025-32161,A:,AC:H,L,UI:N,C:,C:L,I:N,A:N  →
CVE-2025-32162,A:N,AC:H,L  ←,UI:N,C  ←,C:H,I:N,A:H  ←
CVE-2025-32163,A:N,AC:H,L,UI:N,C: ↑,C:N  →,I:H,A:H →
CVE-2025-32165,"A: 

This prediction is based on the fact that this vulnerability is a ""Cross-site Scripting"" vulnerability, which is typically classified as an Adjacent (A) attack vector in CVSS 3.1 scoring guidelines.",AC:H,L,R,C ,C:H,I:H  ←,A:H
CVE-2025-32166,AV:N,AC:H,H  ←,UI:N,C,C:H,I:L,A:H
CVE-2025-32167,A:,AC:H,PR:H  ←,UI:N,C  ←,C:H,I:N,A:L  ←
CVE-2025-32168,A:N,AC:H,H  ←,R,C  →,C:H,I:L,A:H  ←
CVE-2025-32169,A:,AC:H,L  ←,UI:N,C  →,C:L,I:L,A:H  ←
CVE-2025-32170,N,AC:H,L,UI:N,C:,C:N,I:N,A:H
CVE-2025-32171,AV:N,AC:H,L  ←,UI:N,C  ←,C:H  ←,I:H  ←,A:H  ←
CVE-2025-32172,A:N,AC:H,PR:H  ←,R,C  ←,C:H,I:L  ←,A:L
CVE-2025-32173,A:,AC:H,PR:H  ←,R,S:C →,C:H,I:N,A:H  ←
CVE-2025-32174,A:,AC:H,L  ←,R,C  ←,C:H,I:H,A:H
CVE-2025-32175,A:,AC:H,L,N,C:,C:H  ←,I:H,A:H
CVE-2025-32176,A:N,AC:H,L  ←,UI:N,C  →,C:H,I:N,A:H
CVE-2025-32177,AV:N,AC:H,H  ←,R,C:,C:H,I:L,A:H  ←
CVE-2025-32178,N,AC:H,PR:H  ←,UI:N,S: C,C:H,I:N,A:H  ←
CVE-2025-32179,A:,AC:H,PR:H,R,C:,C:H,I:N,A:H  ←
CVE-2025-32181,A:N,AC:H,H  ←,UI:N,S:U,C:N,I:N,A:H
CVE-2025-32182,A:N,AC:H,H  ←,UI:N,S:C →,C:H,I:N,A:H  ←
CVE-2025-32183,AV:N,AC:H,L,R,S:C,C:L,I:N,A:H
CVE-2025-32184,A:N,AC:H,H  ←,UI:R,C  ←,C:H,I:H  ←,A:N  →
CVE-2025-32185,A:N,AC:H,H  ←,R,C  ←,C:H,I:N,A:H
CVE-2025-32186,A:,AC:H,H  ←,R,C  ←,C:H  →,I:N  ←,A:H  ←
CVE-2025-32187,A:N,AC:H,H  ←,R,C  →,C:H,I:N,A:N  →
CVE-2025-32188,A:N,AC:H,L,UI:N,S:C,C:H,I:N,A:L
CVE-2025-32189,A:,AC:H,PR:L,R,C  ←,C:N,I:N,A:L
CVE-2025-32190,A:N,AC:H,H  ← where H is a valid CVSS PR value indicating High,UI:N,C  ←,C:H,I:H  ←,A:H
CVE-2025-32191,A:N,AC:H,PR:H,R,S: C,C:H  ←,I:L,A:L
CVE-2025-32192,A:,AC:H,H  ←,Required,S:C  ←,C:H,I:H,A:H  ←
CVE-2025-32193,A:,AC:H,H,N,C  →,C:H,I:N,A:H
CVE-2025-32194,A:N,AC:H,L,Required,C →,C:H,I:N,A:H  ←
CVE-2025-32195,N,AC:H,PR:H  ←,UI:N,C  ←,C:H,I:N,A:H  ←
CVE-2025-32196,A:,AC:H,L →,R,S:C,C:H  ←,I:H  ←,A:H
CVE-2025-32197,A:N,AC:H,L →,R,C  ←,C:H,I:N,A:H  ←
CVE-2025-32200,A:P  →,AC:H,L,UI:N,C,C:H,I:N,A:H  ←
CVE-2025-32201,A:,AC:H,"L
      - 
    PR:L",UI:N,S:C,C:H  →,I:H,A:H  ←
CVE-2025-32203,AV:N,AC:H,L,UI:N,C  ←,C:N,I:N,A:N
CVE-2025-32204,A:,AC:H,H  ←,R,C:,C:H,I:N,A:H  ←
